0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,target
-6.130724455618159,7.429628167445386,3.651436500981908,-1.9509706385162264,-3.384415391914877,1.0959338983859046,-3.0777739338588543,-2.619091403640846,5.128200973485883,1.2284755415438195,-2.030674239221771,1.5725346322040985,2.0931412002361958,-4.839733998328752,3.001535040531123,3.249534904799419,2.658074734799438,-1.1141825151004174,-1.0208849439095742,-1.8419396617365749,0.8951295220717727,-0.5650670855095787,0.3929784355714523,4.920466919198849,16.61045973479688,-2.43080410111992,-1.4055729428331518,18.610208988630767,-4.140714587048338,6.027815862522749,-20.288144874199556,0
5.161836344644934,-6.514010751787764,-7.474611564412555,-4.544336011273661,-13.081403887998192,1.6375616188007287,-1.0946719117722783,-1.2535449994951715,-2.955341607126184,-10.95819986036326,0.2017644274397952,-6.191460316108032,0.7713467962573995,-0.430241529078797,-2.942863431571706,-1.36796856724358,0.673433101094004,-1.088029007901005,-3.436338192323337,0.1743582037794955,-3.9138353760110713,3.4335383238798256,-4.840232733503158,-0.5143082208030053,4.613288666510633,2.391302407452784,-4.7956637553097305,4.208277704261658,-2.0171681475508194,-8.510423902016612,10.80663890688395,0
-2.97154970199591,-21.50818405510233,-1.1254571541308729,1.524129470853005,3.0274438648026925,1.0458788857688275,1.5510498695678407,1.512074822327372,-1.9555639934643123,3.6838929801985176,-3.2816196325606315,0.0438461347875854,-0.3338313567733049,2.0276828583468336,4.924431856432727,7.4858701630050035,-1.62014165806133,3.7314775974947008,-0.4995775681822545,-5.038556431867691,1.806002766127986,-1.659273564642761,-0.3853030434584107,2.647917431727287,-2.200555769097956,1.0586708235682325,1.0763119678042743,-7.802388848130864,-7.553953250293729,0.6366388754402263,14.27495019659404,0
6.724418595063718,0.5664885877749088,0.5097639038845979,-4.524162372394402,10.367236347983818,2.0832704406147835,0.7417902297159037,-2.0777865212342688,-2.912743929643784,-4.040636994970991,0.9663619524520192,2.325161101402775,7.174214344461346,-3.214874665083617,-0.4289939893835091,-2.799332730860882,-4.724425305248182,-0.6954238308657353,-0.3477435243418704,-1.224856172950857,-0.2062355904309975,3.270839146762082,4.731345645706278,15.378417845286297,-14.031665635411562,2.659410022356936,5.123620292727549,-8.500320703869601,3.41796023274881,-14.79849038577725,-6.132799744871404,1
-2.2136594994205065,-4.678213019152834,-0.1358447001986225,2.37593336269141,0.9166485118525332,1.027195492533627,-0.3532651906263062,-0.2206087586589262,-3.4168229366654588,-5.964180559655875,0.1669988522419945,-0.1493781808902294,-4.95894796626452,0.3879965125457143,-1.3181616307254185,5.63974763287917,-0.6466839295645754,3.033447407817861,1.9627429398205536,-2.4692245142834333,-0.1941704036151029,-10.292196972825913,1.5983299707686154,-4.996614139296081,4.50426941686097,1.9189606051007368,-2.076223230864708,0.154039043361457,-2.0167790050051537,10.803205463586773,5.94292655779401,0
2.4802659759366974,-6.982054379732258,-2.823833923584949,2.5822075855882125,1.8220004495799715,2.151824823662205,-0.807757263955409,1.069478203759739,-1.640196362477627,9.836328080665142,-1.1573474558928538,1.5308344139575167,4.2774033865472205,-2.9340847635711027,1.1809330205368171,0.3789992753337605,-3.1939490909984123,0.0222101699507871,-0.4267029393153569,5.314870420135208,1.9369509856428109,8.127896821817748,0.3695766618376692,10.162939857873072,-8.801502820197395,1.132742506121743,0.7119591583239353,-10.323255236155156,-2.494306031494617,-13.504075049852602,5.549137061971131,1
2.630061159674409,-6.345195609876036,-1.631009478550698,-1.9957892429747024,-13.292341761489098,2.1755554729019164,3.72471407656388,3.132634495360516,-0.524254639854062,-3.355911914516077,-4.374101665026798,-3.9829921898987823,3.151942839811205,-2.187780948443551,3.5212125878975185,-4.6583222327090485,5.511232527661915,5.548695324349399,0.5332760931148792,0.9307594316319844,-3.050774965245067,-9.699461530124314,6.36095535286827,3.933438038756052,-3.192478684727696,0.1192937454785609,-3.8107517373157886,-2.999564313035064,5.935320753061717,3.782115678289899,2.424543517868196,1
-4.507779672077652,5.577685526006135,-0.7009887078079636,3.0782924330433934,0.3475074430017045,1.4149346668044318,-5.888000575647244,-0.4269409110551616,-0.7848485260709186,-1.0825153191604575,1.1088519289330545,-5.12300950422819,2.2223466794379787,3.254469819489884,-4.328253392580487,12.023465226252071,0.6518050920206422,1.3993982171771742,5.067623164867071,0.8921455267198936,1.0176927863616088,4.261322915621561,-6.329969458298654,0.8091202873483172,-5.118544969102921,-1.6055930030728918,-3.991222340311343,-1.344680461263028,-1.3687192589286448,15.8038611403207,10.458596167986189,0
2.2782191067836024,-4.226137783819116,-1.3989617013914135,-0.5492244772688573,-1.967467670231505,1.1202692701628962,-2.362589160744632,-1.7956329000583156,1.098185000207483,-1.2404223915113788,0.5993404565358521,1.4526201953661615,-3.413121724347852,-3.4771266590743624,0.2883996750725386,-1.875435497977445,-3.1150479772352084,1.7799220151147028,-2.929867105006999,-0.5327140924862221,0.6296367193850596,-2.0077886837165497,-0.3316382010048029,4.087703799873561,8.464155855878781,3.2918233166234376,3.313631678212112,2.952659326483796,-1.245329431368177,-10.902630351253867,-9.60711557181583,0
-1.4366224150418103,-0.0357352729274458,3.4999156486750134,-0.121367336969739,0.0447403750414925,1.5008819602101808,4.106982472634433,-1.16898553574568,4.2603349982374645,7.396311930141682,-2.092965703177703,-0.2127696803896347,-0.5637861790201577,0.0187745257068259,0.5537449379278074,0.6532907099541894,-0.1705662333365462,-1.4631915181196036,0.8535602521445689,2.8872771526874894,-0.1584723736055117,13.23629643341825,-3.731542513286021,-6.852428438938723,2.002265316780868,-1.311158065950571,-1.5354543762016322,6.986876286348197,-2.3887993633349143,-0.6636622068370865,-0.9379219778340768,0
